
Country Name, Tons Exported, End in the Ocean, End in the beach, 
,,,,Tons to Cambodia, 229.0,From Brunei, 61.0,
,,,,Tons to Japan, 142.0,From Guatemala, 60.0,
,,,,Tons to Australia, 137.0,From Mexico, 59.0,
,,,,Tons to Laos, 133.0,From El Salvador, 49.0,
,,,,Tons to Oman, 127.0,From United States, 32.0,
,,,,Tons to Saudi Arabia, 122.0,From Peru, 30.0,
,,,,Tons to Papua New Guinea, 121.0,From Cambodia, 26.0,
,,,,Tons to South Africa, 92.0,From Panama, 22.0,
,,,,Tons to Timor-Leste, 68.0,From Kenya, 17.0,
,,,,Tons to Brunei, 62.0,From Comoros, 15.0,
,,,,Tons to Singapore, 27.0,From North Korea, 14.0,
,,,,Tons to United States, 26.0,From Timor-Leste, 10.0,
,,,,Tons to Djibouti, 22.0,From Mozambique, 8.0,
,,,,Tons to Sudan, 21.0,From Costa Rica, 8.0,
,,,,Tons to Eritrea, 21.0,From South Korea, 7.0,
,,,,Tons to Mauritius, 17.0,From Japan, 6.0,
,,,,Tons to Reunion, 7.0,From Micronesia, 5.0,
,,,,Tons to Hong Kong, 5.0,From Fiji, 3.0,
,,,,Tons to Canada, 5.0,From Yemen, 2.0,
,,,,Tons to New Zealand, 3.0,From Chile, 2.0,
,,,,Tons to Fiji, 3.0,From Djibouti, 2.0,
,,,,Tons to United Arab Emirates, 3.0,From Australia, 2.0,
,,,,Tons to Russia, 3.0,From Ecuador, 2.0,
,,,,Tons to Solomon Islands, 2.0,From Vanuatu, 1.0,
,,,,Tons to South Korea, 2.0,From Palau, 1.0,
,,,,Tons to Comoros, 2.0,From Somalia, 1.0,
,,,,Tons to Argentina, 1.0,From Oman, 1.0,
,,,,Tons to Macao, 1.0,From Madagascar, 1.0,
,,,,Tons to Guatemala, 1.0,From Russia, 1.0,
,,,,Tons to Pakistan, 1.0,From South Africa, 0.0,
,,,,Tons to Brazil, 0.0,From Samoa, 0.0,
,,,,,,From Kiribati, 0.0,
,,,,,,From Maldives, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
maldives, 85, 36.0, 49.0 
,,,,Tons to Indonesia, 15.0,
,,,,Tons to Myanmar, 9.0,
,,,,Tons to India, 9.0,
,,,,Tons to Tanzania, 3.0,
,,,,Tons to Thailand, 3.0,
,,,,Tons to Bangladesh, 2.0,
,,,,Tons to Mozambique, 2.0,
,,,,Tons to Kenya, 2.0,
,,,,Tons to Sri Lanka, 2.0,
,,,,Tons to Madagascar, 1.0,
,,,,Tons to Somalia, 1.0,
,,,,Tons to South Africa, 1.0,
,,,,Tons to Yemen, 1.0,
,,,,Tons to Saudi Arabia, 0.0,
,,,,Tons to Malaysia, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
malta, 59, 12.0, 47.0 
,,,,Tons to Egypt, 19.0,From Algeria, 2.0,
,,,,Tons to Libya, 19.0,From Tunisia, 1.0,
,,,,Tons to Israel, 2.0,From Italy, 0.0,
,,,,Tons to Lebanon, 2.0,
,,,,Tons to Tunisia, 2.0,
,,,,Tons to Syria, 1.0,
,,,,Tons to Northern Cyprus, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
mauritania, 1587, 384.0, 1203.0 
,,,,Tons to Mauritania, 299.0,From Mauritania, 299.0,
,,,,Tons to Guinea, 192.0,From Senegal, 23.0,
,,,,Tons to Senegal, 95.0,From Western Sahara, 19.0,
,,,,Tons to United States, 93.0,From Morocco, 12.0,
,,,,Tons to Mexico, 77.0,
,,,,Tons to Sierra Leone, 68.0,
,,,,Tons to Cuba, 49.0,
,,,,Tons to Liberia, 49.0,
,,,,Tons to Guatemala, 30.0,
,,,,Tons to Panama, 28.0,
,,,,Tons to Belize, 25.0,
,,,,Tons to Côte d'Ivoire, 23.0,
,,,,Tons to Guinea-Bissau, 21.0,
,,,,Tons to Brazil, 20.0,
,,,,Tons to Venezuela, 20.0,
,,,,Tons to Nicaragua, 17.0,
,,,,Tons to Dominican Republic, 16.0,
,,,,Tons to Honduras, 12.0,
,,,,Tons to Gambia, 8.0,
,,,,Tons to Jamaica, 7.0,
,,,,Tons to Guyana, 6.0,
,,,,Tons to United Kingdom, 4.0,
,,,,Tons to Cape Verde, 4.0,
,,,,Tons to Costa Rica, 4.0,
,,,,Tons to France, 3.0,
,,,,Tons to Haiti, 3.0,
,,,,Tons to Puerto Rico, 3.0,
,,,,Tons to French Guiana, 3.0,
,,,,Tons to Guadeloupe, 3.0,
,,,,Tons to Spain, 3.0,
,,,,Tons to Portugal, 3.0,
,,,,Tons to Trinidad and Tobago, 2.0,
,,,,Tons to Bahamas, 2.0,
,,,,Tons to Suriname, 2.0,
,,,,Tons to Sweden, 1.0,
,,,,Tons to Ghana, 1.0,
,,,,Tons to Martinique, 1.0,
,,,,Tons to Germany, 1.0,
,,,,Tons to Ecuador, 1.0,
,,,,Tons to Morocco, 1.0,
,,,,Tons to Norway, 1.0,
,,,,Tons to Dominica, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
mauritius, 60, 37.0, 23.0 
,,,,Tons to Madagascar, 9.0,From Indonesia, 129.0,
,,,,Tons to Mozambique, 7.0,From Philippines, 98.0,
,,,,Tons to South Africa, 2.0,From South Africa, 87.0,
,,,,Tons to Australia, 2.0,From Mozambique, 43.0,
,,,,Tons to Kenya, 1.0,From Brazil, 27.0,
,,,,Tons to Tanzania, 1.0,From India, 23.0,
,,,,Tons to Reunion, 0.0,From Vietnam, 18.0,
,,,,Tons to Indonesia, 0.0,From Malaysia, 17.0,
,,,,Tons to Somalia, 0.0,From China, 12.0,
,,,,Tons to Myanmar, 0.0,From Uruguay, 10.0,
,,,,Tons to India, 0.0,From Timor-Leste, 7.0,
,,,,Tons to Mauritius, 0.0,From Argentina, 6.0,
,,,,Tons to Bangladesh, 0.0,From Comoros, 6.0,
,,,,Tons to Djibouti, 0.0,From Peru, 5.0,
,,,,,,From Solomon Islands, 5.0,
,,,,,,From Myanmar, 2.0,
,,,,,,From Thailand, 2.0,
,,,,,,From Madagascar, 2.0,
,,,,,,From Tanzania, 1.0,
,,,,,,From Bangladesh, 1.0,
,,,,,,From Sri Lanka, 0.0,
,,,,,,From Mauritius, 0.0,
,,,,,,From Papua New Guinea, 0.0,
,,,,,,From Reunion, 0.0,
,,,,,,From Vanuatu, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
mexico, 20313, 7023.0, 13290.0 
,,,,Tons to Mexico, 7418.0,From Mexico, 7418.0,
,,,,Tons to United States, 2913.0,From Venezuela, 5900.0,
,,,,Tons to Colombia, 886.0,From Haiti, 3990.0,
,,,,Tons to Guatemala, 362.0,From Trinidad and Tobago, 2759.0,
,,,,Tons to Vietnam, 296.0,From Dominican Republic, 1618.0,
,,,,Tons to China, 245.0,From Jamaica, 1525.0,
,,,,Tons to Philippines, 233.0,From Colombia, 1294.0,
,,,,Tons to Taiwan, 231.0,From United States, 630.0,
,,,,Tons to Ecuador, 183.0,From Senegal, 453.0,
,,,,Tons to Indonesia, 169.0,From Morocco, 322.0,
,,,,Tons to Thailand, 63.0,From Suriname, 217.0,
,,,,Tons to Japan, 63.0,From Gambia, 186.0,
,,,,Tons to Malaysia, 59.0,From Saint Lucia, 124.0,
,,,,Tons to Panama, 22.0,From Guyana, 114.0,
,,,,Tons to El Salvador, 22.0,From Honduras, 111.0,
,,,,Tons to Papua New Guinea, 21.0,From Brazil, 110.0,
,,,,Tons to Australia, 18.0,From Mauritania, 77.0,
,,,,Tons to Laos, 11.0,From Grenada, 62.0,
,,,,Tons to Fiji, 9.0,From Cape Verde, 56.0,
,,,,Tons to Belize, 7.0,From Saint Vincent and the Grenadines, 43.0,
,,,,Tons to Costa Rica, 7.0,From Angola, 38.0,
,,,,Tons to Cambodia, 6.0,From Guatemala, 37.0,
,,,,Tons to Mozambique, 5.0,From Panama, 28.0,
,,,,Tons to Myanmar, 4.0,From Western Sahara, 27.0,
,,,,Tons to Canada, 3.0,From Nicaragua, 26.0,
,,,,Tons to Kenya, 3.0,From Barbados, 25.0,
,,,,Tons to France, 2.0,From Dominica, 21.0,
,,,,Tons to New Caledonia, 2.0,From Guinea-Bissau, 19.0,
,,,,Tons to India, 2.0,From Costa Rica, 12.0,
,,,,Tons to United Kingdom, 2.0,From El Salvador, 7.0,
,,,,Tons to Madagascar, 2.0,From Puerto Rico, 5.0,
,,,,Tons to Yemen, 2.0,From Belize, 5.0,
,,,,Tons to Tanzania, 2.0,From Antigua and Barbuda, 4.0,
,,,,Tons to Hong Kong, 2.0,From Spain, 3.0,
,,,,Tons to Honduras, 2.0,From Portugal, 3.0,
,,,,Tons to Morocco, 2.0,From Guinea, 2.0,
,,,,Tons to Portugal, 2.0,From Martinique, 2.0,
,,,,Tons to Sri Lanka, 1.0,From Namibia, 2.0,
,,,,Tons to Bangladesh, 1.0,From Guadeloupe, 1.0,
,,,,Tons to Vanuatu, 1.0,From French Guiana, 1.0,
,,,,Tons to Peru, 1.0,From Saint Kitts and Nevis, 0.0,
,,,,Tons to Russia, 1.0,From South Africa, 0.0,
,,,,Tons to Brunei, 1.0,
,,,,Tons to Bahamas, 1.0,
,,,,Tons to Cuba, 1.0,
,,,,Tons to Samoa, 1.0,
,,,,Tons to Solomon Islands, 0.0,
,,,,Tons to Timor-Leste, 0.0,
,,,,Tons to New Zealand, 0.0,
,,,,Tons to South Korea, 0.0,
,,,,Tons to Saudi Arabia, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
moldova,,,,,,From Ukraine, 13.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
montenegro, 1156, 327.0, 829.0 
,,,,Tons to Egypt, 276.0,From Albania, 7.0,
,,,,Tons to Libya, 200.0,From Croatia, 1.0,
,,,,Tons to Italy, 197.0,From Italy, 0.0,
,,,,Tons to Israel, 38.0,
,,,,Tons to Tunisia, 25.0,
,,,,Tons to Syria, 24.0,
,,,,Tons to Lebanon, 19.0,
,,,,Tons to Turkey, 13.0,
,,,,Tons to Albania, 11.0,
,,,,Tons to Cyprus, 8.0,
,,,,Tons to Northern Cyprus, 6.0,
,,,,Tons to Croatia, 6.0,
,,,,Tons to Greece, 4.0,
,,,,Tons to Bosnia and Herzegovina, 1.0,
,,,,Tons to Palestina, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
morocco, 36209, 17912.0, 18298.0 
,,,,Tons to Morocco, 5938.0,From Morocco, 5938.0,
,,,,Tons to Libya, 1846.0,From Algeria, 286.0,
,,,,Tons to Egypt, 1482.0,From Spain, 94.0,
,,,,Tons to Tunisia, 1182.0,From Haiti, 83.0,
,,,,Tons to Italy, 1021.0,From Dominican Republic, 76.0,
,,,,Tons to Algeria, 979.0,From United States, 71.0,
,,,,Tons to Cuba, 771.0,From Jamaica, 46.0,
,,,,Tons to Western Sahara, 747.0,From Portugal, 11.0,
,,,,Tons to United States, 663.0,From Trinidad and Tobago, 8.0,
,,,,Tons to France, 508.0,From Gambia, 7.0,
,,,,Tons to Spain, 485.0,From Senegal, 5.0,
,,,,Tons to Dominican Republic, 383.0,From Western Sahara, 4.0,
,,,,Tons to Mexico, 322.0,From Bahamas, 3.0,
,,,,Tons to United Kingdom, 311.0,From Cape Verde, 3.0,
,,,,Tons to Portugal, 193.0,From Venezuela, 3.0,
,,,,Tons to Israel, 139.0,From Angola, 2.0,
,,,,Tons to Bahamas, 132.0,From Mexico, 2.0,
,,,,Tons to Syria, 116.0,From Netherlands, 1.0,
,,,,Tons to Haiti, 113.0,From Mauritania, 1.0,
,,,,Tons to Norway, 108.0,From Puerto Rico, 1.0,
,,,,Tons to Belize, 89.0,From Canada, 1.0,
,,,,Tons to Lebanon, 85.0,From Grenada, 1.0,
,,,,Tons to Ireland, 76.0,From Gibraltar, 1.0,
,,,,Tons to Puerto Rico, 65.0,From Italy, 1.0,
,,,,Tons to Guatemala, 55.0,From Saint Vincent and the Grenadines, 1.0,
,,,,Tons to Germany, 36.0,From Antigua and Barbuda, 0.0,
,,,,Tons to Turkey, 35.0,From Barbados, 0.0,
,,,,Tons to Nicaragua, 33.0,From France, 0.0,
,,,,Tons to Cyprus, 29.0,From Guadeloupe, 0.0,
,,,,Tons to Guadeloupe, 28.0,From United Kingdom, 0.0,
,,,,Tons to Panama, 25.0,
,,,,Tons to Greece, 23.0,
,,,,Tons to Netherlands, 23.0,
,,,,Tons to Guinea, 20.0,
,,,,Tons to Northern Cyprus, 20.0,
,,,,Tons to Honduras, 18.0,
,,,,Tons to Venezuela, 17.0,
,,,,Tons to Denmark, 15.0,
,,,,Tons to Brazil, 14.0,
,,,,Tons to Russia, 14.0,
,,,,Tons to Liberia, 12.0,
,,,,Tons to Mauritania, 12.0,
,,,,Tons to Turks and Caicos Islands, 11.0,
,,,,Tons to Costa Rica, 11.0,
,,,,Tons to Cape Verde, 10.0,
,,,,Tons to Jamaica, 10.0,
,,,,Tons to Côte d'Ivoire, 10.0,
,,,,Tons to Guinea-Bissau, 8.0,
,,,,Tons to Sweden, 8.0,
,,,,Tons to Trinidad and Tobago, 7.0,
,,,,Tons to Martinique, 7.0,
,,,,Tons to Sierra Leone, 7.0,
,,,,Tons to Guyana, 6.0,
,,,,Tons to Palestina, 5.0,
,,,,Tons to Akrotiri and Dhekelia, 3.0,
,,,,Tons to French Guiana, 3.0,
,,,,Tons to Canada, 2.0,
,,,,Tons to Gambia, 1.0,
,,,,Tons to Greenland, 1.0,
,,,,Tons to Iceland, 1.0,
,,,,Tons to Barbados, 1.0,
,,,,Tons to Dominica, 1.0,
,,,,Tons to Nigeria, 1.0,
,,,,Tons to Suriname, 0.0,
,,,,Tons to Guernsey, 0.0,
,,,,Tons to Senegal, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
mozambique, 43859, 15129.0, 28730.0 
,,,,Tons to Mozambique, 23396.0,From Mozambique, 23396.0,
,,,,Tons to South Africa, 1379.0,From Indonesia, 16961.0,
,,,,Tons to Tanzania, 978.0,From Philippines, 6490.0,
,,,,Tons to Madagascar, 643.0,From India, 4365.0,
,,,,Tons to Australia, 634.0,From Comoros, 4213.0,
,,,,Tons to India, 293.0,From Malaysia, 2275.0,
,,,,Tons to Indonesia, 276.0,From Vietnam, 1230.0,
,,,,Tons to Kenya, 198.0,From Tanzania, 1163.0,
,,,,Tons to Myanmar, 180.0,From South Africa, 1068.0,
,,,,Tons to Yemen, 156.0,From China, 898.0,
,,,,Tons to New Zealand, 136.0,From Sri Lanka, 512.0,
,,,,Tons to Sri Lanka, 88.0,From Thailand, 433.0,
,,,,Tons to Somalia, 61.0,From Myanmar, 412.0,
,,,,Tons to Bangladesh, 52.0,From Brazil, 391.0,
,,,,Tons to Mauritius, 43.0,From Timor-Leste, 288.0,
,,,,Tons to Brazil, 42.0,From Madagascar, 283.0,
,,,,Tons to Saudi Arabia, 42.0,From Bangladesh, 271.0,
,,,,Tons to Thailand, 35.0,From Pakistan, 182.0,
,,,,Tons to Oman, 29.0,From Uruguay, 134.0,
,,,,Tons to Reunion, 19.0,From Taiwan, 99.0,
,,,,Tons to Chile, 11.0,From Kenya, 86.0,
,,,,Tons to Sudan, 11.0,From Solomon Islands, 68.0,
,,,,Tons to Malaysia, 8.0,From Papua New Guinea, 46.0,
,,,,Tons to Djibouti, 6.0,From Argentina, 41.0,
,,,,Tons to Papua New Guinea, 4.0,From Hong Kong, 19.0,
,,,,Tons to New Caledonia, 2.0,From Yemen, 19.0,
,,,,Tons to Philippines, 2.0,From Peru, 13.0,
,,,,Tons to Eritrea, 2.0,From Somalia, 12.0,
,,,,Tons to Fiji, 1.0,From Australia, 10.0,
,,,,Tons to Japan, 1.0,From Nicaragua, 9.0,
,,,,Tons to Swaziland, 1.0,From Fiji, 7.0,
,,,,Tons to Namibia, 1.0,From Guatemala, 7.0,
,,,,Tons to Ethiopia, 1.0,From Mauritius, 7.0,
,,,,Tons to Pakistan, 0.0,From Djibouti, 7.0,
,,,,Tons to Vanuatu, 0.0,From Mexico, 5.0,
,,,,Tons to Argentina, 0.0,From Brunei, 5.0,
,,,,Tons to Vietnam, 0.0,From Reunion, 4.0,
,,,,,,From Samoa, 3.0,
,,,,,,From United States, 3.0,
,,,,,,From Vanuatu, 3.0,
,,,,,,From Chile, 3.0,
,,,,,,From Maldives, 2.0,
,,,,,,From North Korea, 2.0,
,,,,,,From Japan, 1.0,
,,,,,,From Cambodia, 1.0,
,,,,,,From El Salvador, 1.0,
,,,,,,From Seychelles, 1.0,
,,,,,,From Panama, 1.0,
,,,,,,From Oman, 1.0,
,,,,,,From Micronesia, 1.0,
,,,,,,From Costa Rica, 0.0,
,,,,,,From Tonga, 0.0,
,,,,,,From Iran, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
myanmar, 126574, 36194.0, 90380.0 
,,,,Tons to Myanmar, 55565.0,From India, 88706.0,
,,,,Tons to India, 14389.0,From Myanmar, 55565.0,
,,,,Tons to Bangladesh, 6978.0,From Bangladesh, 49765.0,
,,,,Tons to Indonesia, 5642.0,From Malaysia, 22124.0,
,,,,Tons to Thailand, 4731.0,From Indonesia, 9022.0,
,,,,Tons to Sri Lanka, 1262.0,From Philippines, 8897.0,
,,,,Tons to Mozambique, 412.0,From Thailand, 7144.0,
,,,,Tons to Malaysia, 336.0,From Tanzania, 4774.0,
,,,,Tons to Tanzania, 325.0,From Sri Lanka, 3983.0,
,,,,Tons to Kenya, 202.0,From Vietnam, 2090.0,
,,,,Tons to Madagascar, 177.0,From China, 1864.0,
,,,,Tons to Yemen, 140.0,From Pakistan, 1448.0,
,,,,Tons to Somalia, 118.0,From Comoros, 519.0,
,,,,Tons to Oman, 28.0,From Kenya, 451.0,
,,,,Tons to Timor-Leste, 16.0,From Mozambique, 180.0,
,,,,Tons to Philippines, 14.0,From Taiwan, 170.0,
,,,,Tons to Saudi Arabia, 10.0,From Yemen, 157.0,
,,,,Tons to South Africa, 10.0,From Timor-Leste, 74.0,
,,,,Tons to Australia, 8.0,From Somalia, 49.0,
,,,,Tons to Mayotte, 6.0,From Hong Kong, 35.0,
,,,,Tons to Mauritius, 2.0,From Djibouti, 29.0,
,,,,Tons to Sudan, 2.0,From Nicaragua, 23.0,
,,,,Tons to Eritrea, 2.0,From Cambodia, 19.0,
,,,,Tons to Djibouti, 1.0,From Madagascar, 19.0,
,,,,Tons to Vietnam, 1.0,From Brazil, 17.0,
,,,,Tons to China, 1.0,From Papua New Guinea, 16.0,
,,,,Tons to Papua New Guinea, 1.0,From South Africa, 16.0,
,,,,,,From Iran, 10.0,
,,,,,,From Solomon Islands, 10.0,
,,,,,,From Maldives, 9.0,
,,,,,,From Guatemala, 9.0,
,,,,,,From Brunei, 6.0,
,,,,,,From Oman, 5.0,
,,,,,,From Australia, 4.0,
,,,,,,From Mexico, 4.0,
,,,,,,From El Salvador, 4.0,
,,,,,,From United States, 4.0,
,,,,,,From Seychelles, 1.0,
,,,,,,From United Arab Emirates, 1.0,
,,,,,,From Eritrea, 1.0,
,,,,,,From Argentina, 1.0,
,,,,,,From Uruguay, 1.0,
,,,,,,From Panama, 1.0,
,,,,,,From Fiji, 0.0,
,,,,,,From Samoa, 0.0,
,,,,,,From Japan, 0.0,
,,,,,,From Mauritius, 0.0,
,,,,,,From Vanuatu, 0.0,
,,,,,,From Micronesia, 0.0,
,,,,,,From Kiribati, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
namibia, 199, 40.0, 160.0 
,,,,Tons to Namibia, 52.0,From Namibia, 52.0,
,,,,Tons to Brazil, 43.0,From Brazil, 9.0,
,,,,Tons to Angola, 19.0,From South Africa, 4.0,
,,,,Tons to Gabon, 9.0,From Tanzania, 1.0,
,,,,Tons to Cameroon, 6.0,From Mozambique, 1.0,
,,,,Tons to Liberia, 4.0,
,,,,Tons to Nigeria, 4.0,
,,,,Tons to Côte d'Ivoire, 4.0,
,,,,Tons to United States, 3.0,
,,,,Tons to Mexico, 2.0,
,,,,Tons to Guinea, 2.0,
,,,,Tons to Sierra Leone, 1.0,
,,,,Tons to Cuba, 1.0,
,,,,Tons to Equatorial Guinea, 1.0,
,,,,Tons to Nicaragua, 1.0,
,,,,Tons to Republic of Congo, 1.0,
,,,,Tons to Panama, 1.0,
,,,,Tons to Venezuela, 1.0,
,,,,Tons to Belize, 1.0,
,,,,Tons to Ghana, 1.0,
,,,,Tons to Guatemala, 1.0,
,,,,Tons to Benin, 0.0,
,,,,Tons to Bahamas, 0.0,
,,,,Tons to Costa Rica, 0.0,
,,,,Tons to Ireland, 0.0,
,,,,Tons to Trinidad and Tobago, 0.0,
,,,,Tons to Guyana, 0.0,
,,,,Tons to French Guiana, 0.0,
,,,,Tons to Honduras, 0.0,
,,,,Tons to Jamaica, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
netherlands, 3569, 897.0, 2672.0 
,,,,Tons to Denmark, 689.0,From Netherlands, 232.0,
,,,,Tons to Norway, 662.0,From United Kingdom, 54.0,
,,,,Tons to Germany, 654.0,From United States, 23.0,
,,,,Tons to Netherlands, 232.0,From Morocco, 23.0,
,,,,Tons to Sweden, 206.0,From Haiti, 20.0,
,,,,Tons to Russia, 73.0,From Jamaica, 18.0,
,,,,Tons to United Kingdom, 71.0,From Trinidad and Tobago, 13.0,
,,,,Tons to Svalbard and Jan Mayen, 19.0,From Dominican Republic, 11.0,
,,,,Tons to Canada, 14.0,From France, 9.0,
,,,,Tons to France, 14.0,From Venezuela, 5.0,
,,,,Tons to Iceland, 11.0,From Germany, 4.0,
,,,,Tons to Greenland, 10.0,From Gambia, 2.0,
,,,,Tons to Belgium, 7.0,From Spain, 1.0,
,,,,Tons to Ireland, 3.0,From Belgium, 1.0,
,,,,Tons to Lithuania, 2.0,From Portugal, 1.0,
,,,,Tons to Portugal, 2.0,From Saint Lucia, 0.0,
,,,,Tons to Morocco, 1.0,From Canada, 0.0,
,,,,Tons to Isle of Man, 1.0,From Saint Kitts and Nevis, 0.0,
,,,,Tons to Spain, 1.0,From Puerto Rico, 0.0,
,,,,Tons to Faroe Islands, 0.0,From Cape Verde, 0.0,
,,,,Tons to Poland, 0.0,From Senegal, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
new caledonia,,,,,,From Peru, 9.0,
,,,,,,From Nicaragua, 5.0,
,,,,,,From Vanuatu, 5.0,
,,,,,,From Fiji, 5.0,
,,,,,,From Solomon Islands, 5.0,
,,,,,,From Indonesia, 4.0,
,,,,,,From Chile, 3.0,
,,,,,,From Mozambique, 2.0,
,,,,,,From Mexico, 2.0,
,,,,,,From Australia, 2.0,
,,,,,,From Samoa, 2.0,
,,,,,,From Tonga, 2.0,
,,,,,,From Guatemala, 1.0,
,,,,,,From South Africa, 1.0,
,,,,,,From Panama, 1.0,
,,,,,,From Philippines, 1.0,
,,,,,,From Brazil, 0.0,
,,,,,,From El Salvador, 0.0,
,,,,,,From Madagascar, 0.0,
,,,,,,From Papua New Guinea, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
new zealand, 180, 134.0, 46.0 
,,,,Tons to New Zealand, 29.0,From South Africa, 199.0,
,,,,Tons to Australia, 11.0,From Mozambique, 136.0,
,,,,Tons to Papua New Guinea, 3.0,From Indonesia, 91.0,
,,,,Tons to Chile, 2.0,From Brazil, 86.0,
,,,,Tons to Indonesia, 1.0,From Australia, 67.0,
,,,,Tons to Vanuatu, 0.0,From Philippines, 38.0,
,,,,,,From New Zealand, 29.0,
,,,,,,From Uruguay, 19.0,
,,,,,,From Peru, 19.0,
,,,,,,From Argentina, 8.0,
,,,,,,From Fiji, 6.0,
,,,,,,From Solomon Islands, 5.0,
,,,,,,From Chile, 4.0,
,,,,,,From India, 4.0,
,,,,,,From Malaysia, 3.0,
,,,,,,From Panama, 3.0,
,,,,,,From Tonga, 2.0,
,,,,,,From Samoa, 2.0,
,,,,,,From Madagascar, 2.0,
,,,,,,From Vietnam, 2.0,
,,,,,,From Vanuatu, 2.0,
,,,,,,From Papua New Guinea, 2.0,
,,,,,,From Comoros, 2.0,
,,,,,,From Tanzania, 1.0,
,,,,,,From Timor-Leste, 1.0,
,,,,,,From China, 1.0,
,,,,,,From Ecuador, 0.0,
,,,,,,From Mexico, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
nicaragua, 15053, 7974.0, 7079.0 
,,,,Tons to Colombia, 2359.0,From Venezuela, 3996.0,
,,,,Tons to Guatemala, 515.0,From Colombia, 2256.0,
,,,,Tons to Vietnam, 490.0,From Trinidad and Tobago, 1271.0,
,,,,Tons to Nicaragua, 425.0,From Nicaragua, 425.0,
,,,,Tons to Panama, 413.0,From Haiti, 143.0,
,,,,Tons to Philippines, 404.0,From Panama, 111.0,
,,,,Tons to Taiwan, 393.0,From Suriname, 103.0,
,,,,Tons to Ecuador, 389.0,From Dominican Republic, 78.0,
,,,,Tons to China, 357.0,From Senegal, 75.0,
,,,,Tons to Indonesia, 329.0,From Costa Rica, 62.0,
,,,,Tons to El Salvador, 189.0,From Guyana, 54.0,
,,,,Tons to Costa Rica, 176.0,From Gambia, 50.0,
,,,,Tons to Honduras, 108.0,From Jamaica, 35.0,
,,,,Tons to Malaysia, 104.0,From Morocco, 33.0,
,,,,Tons to Thailand, 97.0,From Brazil, 32.0,
,,,,Tons to Japan, 78.0,From Saint Lucia, 24.0,
,,,,Tons to Australia, 54.0,From Honduras, 19.0,
,,,,Tons to Mexico, 26.0,From Grenada, 19.0,
,,,,Tons to Myanmar, 23.0,From Mauritania, 17.0,
,,,,Tons to Laos, 22.0,From Guinea-Bissau, 9.0,
,,,,Tons to Papua New Guinea, 21.0,From Cape Verde, 8.0,
,,,,Tons to Cambodia, 17.0,From Saint Vincent and the Grenadines, 7.0,
,,,,Tons to United States, 15.0,From Western Sahara, 3.0,
,,,,Tons to Vanuatu, 12.0,From Guatemala, 3.0,
,,,,Tons to Belize, 11.0,From Dominica, 2.0,
,,,,Tons to Madagascar, 11.0,From Barbados, 2.0,
,,,,Tons to Fiji, 10.0,From Namibia, 1.0,
,,,,Tons to Mozambique, 9.0,From United States, 1.0,
,,,,Tons to New Caledonia, 5.0,From Uruguay, 1.0,
,,,,Tons to Tanzania, 5.0,From El Salvador, 1.0,
,,,,Tons to Canada, 5.0,From Puerto Rico, 1.0,
,,,,Tons to India, 3.0,From French Guiana, 1.0,
,,,,Tons to Russia, 2.0,From Antigua and Barbuda, 0.0,
,,,,Tons to Peru, 1.0,From Angola, 0.0,
,,,,Tons to Sri Lanka, 1.0,From Spain, 0.0,
,,,,Tons to Somalia, 1.0,From Martinique, 0.0,
,,,,Tons to Hong Kong, 0.0,
,,,,Tons to South Africa, 0.0,

Country Name, Tons Exported, End in the Ocean, End in the beach, 
nigeria, 195505, 970.0, 194535.0 
,,,,Tons to Cameroon, 105409.0,From Nigeria, 86623.0,
,,,,Tons to Nigeria, 86623.0,From Ghana, 29866.0,
,,,,Tons to Benin, 2014.0,From Benin, 11758.0,
,,,,Tons to Equatorial Guinea, 289.0,From Togo, 9351.0,
,,,,Tons to Gabon, 198.0,From Angola, 353.0,
,,,,Tons to Togo, 1.0,From Côte d'Ivoire, 89.0,
,,,,Tons to Ghana, 1.0,From Cameroon, 66.0,
,,,,,,From Republic of Congo, 43.0,
,,,,,,From São Tomé and Príncipe, 16.0,
,,,,,,From Guinea-Bissau, 7.0,
,,,,,,From Liberia, 7.0,
,,,,,,From Namibia, 4.0,
,,,,,,From Equatorial Guinea, 3.0,
,,,,,,From Gambia, 2.0,
,,,,,,From Democratic Republic of the Congo, 2.0,
,,,,,,From Senegal, 1.0,
,,,,,,From Guinea, 1.0,
,,,,,,From Gabon, 1.0,
,,,,,,From Morocco, 1.0,
